"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_smdboard_smdboard\current_version\working\working.kicad_sch"
"Date:","18/09/2023 14:52:07"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","164"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4","4","100n","C","agg:0805","","",""
"C5","1","1µ","C","agg:0805","","",""
"C6, C7","2","2µ2","C","agg:0603-L","","",""
"C8","1","1µ","C","agg:0603-L","","",""
"C9, C10","2","100n","C","agg:0402-L","","",""
"C11","1","10n","C","agg:0402-L","","",""
"D1, D2, D3, D4, D5, D6, D7, D8, D9, D10","10","~","D","agg:SOD-323","","",""
"D11, D12, D13, D14, D15, D16, D17, D18, D19, D20, D21","11","LED","LED","agg:0805-LED","","",""
"D22, D23, D24, D25, D26, D27, D28, D29","8","LED","LED","agg:0603-LED","","",""
"IC1","1","4017","4017","agg:SOIC-16","","",""
"IC2","1","555","555","agg:SOIC-8","","",""
"IC3","1","STM32F091RxHx","STM32F091RxHx","agg:UFBGA-64","","",""
"J1","1","MICROUSB","MICROUSB","agg:MICROUSB_MOLEX_47589-0001","","",""
"P1","1","SWD_TC","SWD_TC","agg:TC2030-NL","","",""
"R1, R2","2","100k","R","agg:0805","","",""
"R3, R4, R5, R6, R7, R8, R9, R10, R11, R12, R13","11","100","R","agg:0805","","",""
"R14, R15, R16, R35, R36, R37, R56, R57, R58, R77, R78, R79","12","R","R","agg:0201","","",""
"R17, R18, R19, R38, R39, R40, R59, R60, R61, R80, R81, R82","12","R","R","agg:0402","","",""
"R20, R21, R22, R41, R42, R43, R62, R63, R64, R83, R84, R85","12","R","R","agg:0402-L","","",""
"R23, R24, R25, R44, R45, R46, R65, R66, R67, R86, R87, R88","12","R","R","agg:0603","","",""
"R26, R27, R28, R47, R48, R49, R68, R69, R70, R89, R90, R91","12","R","R","agg:0603-L","","",""
"R29, R30, R31, R50, R51, R52, R71, R72, R73, R74, R75, R76","12","R","R","agg:0805","","",""
"R32, R33, R34, R53, R54, R55","6","R","R","agg:1206","","",""
"R92, R93, R94, R95, R96, R97, R98, R99, R100, R101, R102, R103","12","R","R","agg:0201-L","","",""
"R104, R105, R106, R107, R108, R109, R110, R111","8","1k","R","agg:0402-L","","",""
"TP1, TP2, TP3, TP4","4","TESTPAD","TESTPAD","agg:WIREPAD","","",""
"X1","1","MSOP-8","PART","agg:MSOP-8","","",""
"X3","1","LQFP-48","PART","agg:LQFP-48","","",""
"X4","1","QFN-48","PART","agg:QFN-48-EP-ST","","",""
"X9","1","LQFP-100","PART","agg:LQFP-100","","",""
