"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_max31855_breakout_board_adafruit_max31855_v2\current_version\working\working.kicad_sch"
"Date:","15/09/2023 04:14:26"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","17"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10uF","C-USC0805K","working:C0805K","","",""
"C3","1","0.01µF","CAP_CERAMIC_0805","working:_0805","","",""
"D1","1","1n4148","DIODESOD-323F","working:SOD-323F","","",""
"D2","1","1N4148","DIODESOD-323F","working:SOD-323F","","",""
"FB1, FB2","2","Ferrite","FERRITE_0805","working:_0805","","",""
"IC1","1","MAX6675","MAX6675","working:SO08","","",""
"IC2","1","LP298XS","LP298XS","working:SOT23-5L","","",""
"J1","1","1X2-3.5MM","1X2-3.5MM","working:1X2-3.5MM","","",""
"JP1","1","Breakout","HEADER-1X676MIL","working:1X06_ROUND_76","","",""
"R1, R2","2","10K","R-US_R0805","working:R0805","","",""
"U$1, U$2","2","FIDUCIAL","FIDUCIAL","working:FIDUCIAL_1MM","","",""
"U$4, U$5","2","MOUNTINGHOLE2.0","MOUNTINGHOLE2.0","working:MOUNTINGHOLE_2.0_PLATED","","",""
