"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_cp2104_friend_pcb_adafruit_cp2104_friend\current_version\working\working.kicad_sch"
"Date:","11/09/2023 15:19:14"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","17"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"D2","1","GREEN","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","FTDI","HEADER-1X676MIL","working:1X06_ROUND_76","","",""
"JP2","1","Modem","HEADER-1X870MIL","working:1X08_ROUND_70","","",""
"JP4","1","Control","HEADER-1X870MIL","working:1X08_ROUND_70","","",""
"R1, R2","2","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"U1","1","CP2104","CP2104","working:QFN24_4MM_SMSC","","",""
"U$18, U$19","2","MOUNTINGHOLE2.0","MOUNTINGHOLE2.0","working:MOUNTINGHOLE_2.0_PLATED","","",""
"X1","1","20329","USB_MICRO_20329_V2","working:4UCONN_20329_V2","","",""
