"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_neokey_1x4_pcb_adafruit_neokey_1x4_qt_i2c\current_version\working\working.kicad_sch"
"Date:","15/09/2023 14:37:48"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","41"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C5, C6, C7","4","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2, C3","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D2","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC2","1","ATSAMD09D14A-MU","ATSAMD09D14A-MU","working:QFN24_4MM","","",""
"IC3","1","741G125DBV","741G125DBV","working:SOT23-5","","",""
"JP1, JP5","2","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"LED1, LED2, LED3, LED4","4","WS2812B_SK6812E","WS2812B_SK6812E","working:NEO3535_REVERSE","","",""
"Q2","1","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R1, R2, R7","3","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"SJ2, SJ3, SJ4, SJ5","4","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SW1, SW2, SW3, SW4","4","SWITCH_PUSHBUTTON_KAILH_SOCKET","SWITCH_PUSHBUTTON_KAILH_SOCKET","working:KAILH_SOCKET","","",""
"TP5, TP6, TP7","3","TESTPOINTROUND1.5MM","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"U2","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$3, U$17, U$19, U$21","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
