"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\sparkfun_qwiic_distance_rfd77402_rfd77402_tof_sensor\current_version\working\working.kicad_sch"
"Date:","12/09/2023 12:02:09"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","20"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.1UF-0603-25V-_+80_-20%_","0.1UF-0603-25V-_+80_-20%__2","Capacitors:0603","","",""
"C2","1","4.7UF0603","4.7UF0603_2","Capacitors:0603","","",""
"F1, F2, F3, F4","4","Fiducial","Fiducial","Aesthetics:FIDUCIAL-MICRO-NO_PASTE","","",""
"J1, J2","2","QWIIC_CONNECTORJS-1MM","QWIIC_CONNECTORJS-1MM_3","Connectors:1X04_1MM_RA","","",""
"J3","1","CONN_01","CONN_01_2","Connectors:1X01","","",""
"J4","1","I2C_STANDARD","I2C_STANDARD_2","Connectors:1X04","","",""
"JP1","1","JUMPER-SMT_3_2-NC_PASTE_SILK","JUMPER-SMT_3_2-NC_PASTE_SILK","SparkFun-Jumpers:SMT-JUMPER_3_2-NC_PASTE_SILK","","",""
"LOGO1","1","SPARKFUN-AESTHETICS_OSHW-LOGOS","SPARKFUN-AESTHETICS_OSHW-LOGOS","SparkFun-Aesthetics:OSHW-LOGO-MINI","","",""
"LOGO2, LOGO3","2","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME.1_INCH_4","Aesthetics:SFE_LOGO_NAME_FLAME_.1","","",""
"MK1, MK2","2","Mounting_Hole","Mounting_Hole","SparkFun-Hardware:STAND-OFF","","",""
"R1, R2","2","4.7KOHM-0603-1_10W-1%","4.7KOHM-0603-1_10W-1%_3","Resistors:0603","","",""
"U1","1","RFD77402","RFD77402_2","Silicon-Custom:RFD77402","","",""
"U4","1","CC_LICENSE","CC_LICENSE","SparkFun-Aesthetics:CREATIVE_COMMONS","","",""
