"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_mini_pitft_240x135_tft_pcb_adafruit_piminitft_240x240\current_version\working\working.kicad_sch"
"Date:","15/09/2023 10:19:11"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","21"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C10","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2","1","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN1","1","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"DISP1","1","DISP_LCD_GENERIC_SPI_1.14IN_13P","DISP_LCD_GENERIC_SPI_1.14IN_13P","working:TFT_1.14IN_240X135_WRAPAROUND","","",""
"FID1, FID2, FID3, FID4","4","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC5","1","APX803","AXP083-SAG","working:SOT23","","",""
"Q1","1","MMBT2222","TRANSISTOR_NPNWIDE","working:SOT23-WIDE","","",""
"R1, R2, R3, R8","4","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R5","1","22","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RASPI1","1","RASPBERRYPI_2X12_THMSMT","RASPBERRYPI_2X12_THMSMT","working:RASPBERRYPI_2X12_THMSMT","","",""
"SJ1","1","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1, SW2","2","SWITCH_TACT_SMT_EVQQ2_SMALL","SWITCH_TACT_SMT_EVQQ2_SMALL","working:EVQ-Q2_SMALLER","","",""
