"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\barafael_airbox_pcb_airbox\current_version\working\_autosave-_autosave-_autosave-_autosave-_autosave-working_13.kicad_sch"
"Date:","02/10/2023 13:47:05"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","22"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BZ1","1","Buzzer","Buzzer","PS1240P02BT:PS1240P02BT","Buzzer, polarized","",""
"H1, H2, H3, H4, H5","5","MountingHole","MountingHole","MountingHole:MountingHole_3mm","Mounting Hole without connection","",""
"J1","1","Conn_01x02","Conn_01x02","Connector_JST:JST_EH_B2B-EH-A_1x02_P2.50mm_Vertical","Generic connector, single row, 01x02, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J2","1","Conn_01x04","Conn_01x04","Connector_JST:JST_EH_B4B-EH-A_1x04_P2.50mm_Vertical","Generic connector, single row, 01x04, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J3","1","Conn_01x03","Conn_01x03","Connector_JST:JST_EH_B3B-EH-A_1x03_P2.50mm_Vertical","Generic connector, single row, 01x03, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J4","1","PowerConverter","Conn_01x03","Connector_PinSocket_2.54mm:PinSocket_1x03_P2.54mm_Vertical","Generic connector, single row, 01x03, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J5","1","DecibelMeter","Conn_01x03","Connector_PinSocket_2.54mm:PinSocket_1x03_P2.54mm_Vertical","Generic connector, single row, 01x03, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"R1, R2, R3, R4, R5, R6","6","0","R","Resistor_SMD:R_0805_2012Metric","Resistor","",""
"U1","1","NRF52840","NRF52840-nrf52-waveshare","nrf52840-waveshare:nrf52-waveshare","","",""
"U2","1","epaper-module","epaper-module-epaper-module","waveshare-epaper-module:epaper-module","","",""
"U3","1","SCD30","SCD30-scd30","sensirion-scd30:scd30","","",""
"U4","1","SGP40","SGP40-sgp40","sgp40-adafruit-breakout:sgp40-sparkx-breakout","","",""
"U5","1","ils-dcdc","ils-dcdc","ils-dcdc:ils-3v3dcdc","","",""
