"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_mini_tft_with_joystick_featherwing_pcb_adafruit_mini_tft_wing\current_version\working\working.kicad_sch"
"Date:","15/09/2023 10:27:07"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","23"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC2","1","ATSAMD09D14A-MU","ATSAMD09D14A-MU","working:QFN24_4MM","","",""
"MS1","1","FEATHERWING","FEATHERWING","working:FEATHERWING","","",""
"R1","1","10","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R5","1","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R6","1","10k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7","1","1k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1, SJ2","2","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ3, SJ4, SJ5, SJ6, SJ8, SJ9","6","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"SW2, SW3","2","EVQQ","SWITCH_TACT_SMT_EVQQ2_SMALL","working:EVQ-Q2_SMALLER","","",""
"SW4","1","NAVSWITCHSKQUABAUE010","NAVSWITCHSKQUABAUE010","working:SKQUBAE010","","",""
"TP1, TP2","2","TESTPOINTROUND2MM","TESTPOINTROUND2MM","working:TESTPOINT_ROUND_2MM","","",""
"U$2","1","DISP_LCD_0.9IN_160X80","DISP_LCD_0.9IN_160X80","working:TFT_0.96IN_160X80","","",""
