"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_bluefruit_ez_key_pcb_adafruit_bluefruit_ez_key\current_version\working\working.kicad_sch"
"Date:","11/09/2023 10:16:36"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","19"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4","2","10uF","C-USC0805","working:C0805","","",""
"D1","1","1N4148","DIODESOD-323","working:SOD-323","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1, JP2","2","PINHD-1X12-CB","PINHD-1X12-CB","working:1X12-CB","","",""
"JP3","1","PINHD-1X6B","PINHD-1X6B","working:1X06-BIG","","",""
"LED1","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"LED2","1","GREEN","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"R1, R4","2","10K","R-US_R0805","working:R0805","","",""
"R2, R3","2","1K","R-US_R0805","working:R0805","","",""
"R5","1","2.2K","R-US_R0805","working:R0805","","",""
"SW1","1","SPST_TACT-KMR2","SPST_TACT-KMR2","working:KMR2","","",""
"U1","1","BlueFruit","BLUETOOTH_MODULE","working:BLUETOOTH_MODULE","","",""
"U2","1","MIC5225","VREG_SOT23-5","working:SOT23-5","","",""
