"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\akiyukiokayasu_jade_jade_hardware\current_version\working\working.kicad_sch"
"Date:","11/09/2023 22:42:22"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","33"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10u","C_Small","Capacitor_SMD:C_0805_2012Metric_Pad1.18x1.45mm_HandSolder","Unpolarized capacitor, small symbol","",""
"C3, C4","2","0.1u","C_Small","Capacitor_SMD:C_0402_1005Metric_Pad0.74x0.62mm_HandSolder","Unpolarized capacitor, small symbol","",""
"D1, D2, D3, D4","4","1N4148W","D_Small","Diode_SMD:D_SOD-123","Diode, small symbol","",""
"D5","1","1N5819HW","D_Small","Diode_SMD:D_SOD-123","Diode, small symbol","",""
"J1, J2, J3, J4, J6, J7","6","PJ302M","PJ302M","Akiyuki_Footprint:PJ302M","2-pin audio jack receptable (mono/TS connector) with switching contact","",""
"J5","1","Conn_02x05_Odd_Even","Conn_02x05_Odd_Even","Connector_PinHeader_2.54mm:PinHeader_2x05_P2.54mm_Horizontal","Generic connector, double row, 02x05, odd/even pin numbering scheme (row 1 odd numbers, row 2 even numbers), script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J8","1","monome ii","Conn_02x03_Odd_Even","Connector_PinHeader_2.54mm:PinHeader_2x03_P2.54mm_Horizontal","Generic connector, double row, 02x03, odd/even pin numbering scheme (row 1 odd numbers, row 2 even numbers), script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"Q1","1","DTC114E","DTC114E","","Digital NPN Transistor, 10k/10k, SOT-23","",""
"R1, R2, R3, R4","4","100k","R_Small","Resistor_SMD:R_0402_1005Metric_Pad0.72x0.64mm_HandSolder","Resistor, small symbol","",""
"R5, R6","2","47k","R_Small","Resistor_SMD:R_0402_1005Metric_Pad0.72x0.64mm_HandSolder","Resistor, small symbol","",""
"R7, R8","2","2k2","R_Small","Resistor_SMD:R_0402_1005Metric_Pad0.72x0.64mm_HandSolder","Resistor, small symbol","",""
"SW1","1","SW_DIP_x02","SW_DIP_x02","Akiyuki_Footprint:OTAX_KHS_2","2x DIP Switch, Single Pole Single Throw (SPST) switch, small symbol","",""
"U1","1","TLP293-4","TLP291-4","Package_SO:SOIC-16_4.55x10.3mm_P1.27mm","Quad DC Optocoupler, Vce 80V, CTR 50-100%, SOP16","",""
"U2","1","SeeeduinoXIAO","SeeeduinoXIAO_NonBottomPad","Akiyuki_Footprint:Seeeduino_XIAO_NonBottomPad","","",""
"U3","1","MIC39100","MIC39100","Package_TO_SOT_SMD:SOT-223-3_TabPin2","Linear Voltage Regulator IC 1 Output 1A SOT-223-3","",""
"U4, U5","2","TLP291","TLP291","Package_SO:SOIC-4_4.55x2.6mm_P1.27mm","DC Optocoupler, Vce 80V, CTR 50-100%, SOP4","",""
"U6","1","ADuM1250","ADuM1250","Package_SO:SOIC-8_3.9x4.9mm_P1.27mm","I2C isolator","",""
