"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_supervide_power\current_version\working\working.kicad_sch"
"Date:","18/09/2023 15:05:19"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","23"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","1nF","C-RESCUE-power","Capacitors_SMD:C_0805","","",""
"C2, C3","2","100nF","C-RESCUE-power","Capacitors_SMD:C_0805","","",""
"C4","1","22nF","C-RESCUE-power","Capacitors_SMD:C_1210","","",""
"D1","1","POWER","LED-RESCUE-power","power:LED-0805","","",""
"D2","1","MASTER","LED-RESCUE-power","power:LED-0805","","",""
"D3","1","PREHEAT","LED-RESCUE-power","power:LED-0805","","",""
"D4","1","TRIAC","LED-RESCUE-power","power:LED-0805","","",""
"K1","1","MASTER_LIVE","RELAY_SPST","power:RZ03-1A4","","",""
"K2","1","PREHEAT","RELAY_SPST","power:RZ03-1A4","","",""
"R1, R4, R6","3","390R","R-RESCUE-power","Resistors_SMD:R_0805","","",""
"R2, R3, R5, R7","4","300R","R-RESCUE-power","Resistors_SMD:R_0805","","",""
"R8","1","47R","R-RESCUE-power","Capacitors_SMD:C_1206","","",""
"R9","1","300R","R-RESCUE-power","Capacitors_SMD:C_0805","","",""
"U1","1","VTX214","VTX214","power:VTX214","","",""
"U2","1","ACS710","ACS710","power:SOIC16W-chunky","","",""
"U3","1","70°C","thermal_switch","Wire_Connections_Bridges:WireConnection_1mmDrill","","",""
"U4","1","MOC3163-M","OPTO-TRIAC-RESCUE-power","Sockets_DIP:DIP-6__300_ELL","","",""
