"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_bluefruit_le_usb_friend_and_sniffer_pcb_adafrruit_bluefruit_le_usb_friend_cp2102n\current_version\working\working.kicad_sch"
"Date:","11/09/2023 11:12:02"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","32"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C8","3","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C3, C4, C5, C6","4","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D4, D5","2","YELLOW","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"LED3","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"LED4","1","BLUE","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"R1, R2, R3, R7","4","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R5, R6","3","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R8","1","20K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"SW2","1","EG1213","DPDT-EG1390","working:EG1390","","",""
"TP1, TP2, TP3, TP4","4","TESTPOINTROUND2MM","TESTPOINTROUND2MM","working:TESTPOINT_ROUND_2MM","","",""
"U1","1","MDBT40","NRF51822_MODULE_MDBT40","working:BLE_MODULE_RAYTAC_MDBT40","","",""
"U2","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U3","1","CP210x","CP2104","working:QFN24_4MM_SMSC","","",""
"X1","1","USB-A","USB_TYPEA_CLIENTTHM","working:USB_A-THM","","",""
"Y1","1","DNC","CRYSTAL2.0X6.0_32.768","working:CRYSTAL_CYL_2X6MM_SMT","","",""
