"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\8bitmixtape_esptiny86_mixtapepcb_esptiny86_mixtape_version2\current_version\working\working.kicad_sch"
"Date:","08/09/2023 23:16:57"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","30"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"D1, D2","2","LED","LED","ESPTINY86_MixtapePCB:TopLED_2835","","",""
"IC1","1","4051","4051","ESPTINY86_MixtapePCB:4xxx_SOIC-16W_Pitch1.27mm","","",""
"IC2","1","PT8211","PT8211","","","",""
"J1","1","Bat_EXT","CONN_01X02","ESPTINY86_MixtapePCB:Bat_connector+-","","",""
"Jack1, Jack3","2","JACK_TRS_6PINS","JACK_TRS_6PINS","ESPTINY86_MixtapePCB:AUDIO-Jack_3.5mm_5Pin","","",""
"Jack2, Jack4","2","JACK_TRS_6PINS","JACK_TRS_6PINS","ESPTINY86_MixtapePCB:AUDIO-JACK-3.5mm_SMD","","",""
"NEO1, NEO2, NEO3, NEO4, NEO5, NEO6, NEO7, NEO8","8","LED_SK6813","LED_Dual_ACAC","ESPTINY86_MixtapePCB:Mixtape_NEO_WS2812B","","",""
"Pot1","1","10k_big","POT","ESPTINY86_MixtapePCB:Potentiometer_Piher_T16L_Single_Horizontal_MountLS","","",""
"Pot2","1","10k","POT","ESPTINY86_MixtapePCB:Potentiometer_Piher_T16L_Single_Horizontal_MountLS","","",""
"Pot3, Pot4","2","10k","POT","ESPTINY86_MixtapePCB:Potentiometer_wheel","","",""
"R1, R2","2","R","R","ESPTINY86_MixtapePCB:R_1206_Mixtape","","",""
"R3","1","22k","R","ESPTINY86_MixtapePCB:R_1206_Mixtape","","",""
"R4, R5","2","10k","R","ESPTINY86_MixtapePCB:R_1206_Mixtape","","",""
"SW1","1","SW_SPST","SW_SPST","ESPTINY86_MixtapePCB:Push_SWITCH_hole","","",""
"SW2, SW3","2","SW_Push","SW_Push","ESPTINY86_MixtapePCB:SW_PUSH-12mm_3D","","",""
"U1","1","WeMos_mini","WeMos_mini","ESPTINY86_MixtapePCB:WeMOS_ESP","WeMos D1 mini","",""
