"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\asukiaaa_esp32bb_esp32bb\current_version\working\working.kicad_sch"
"Date:","25/09/2023 18:47:30"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","28"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","1nf","C-esp32bb-rescue","Capacitors_SMD:C_0603","","",""
"C3, C4","2","10uf","C-esp32bb-rescue","Capacitors_SMD:C_0603","","",""
"C5, C6, C7","3","0.1uf","C-esp32bb-rescue","Capacitors_SMD:C_0603","","",""
"C8","1","100uf","C-esp32bb-rescue","Capacitors_SMD:C_1206","","",""
"D1, D2","2","D","D-esp32bb-rescue","common:D_0805","","",""
"D3","1","D05","LED-esp32bb-rescue","LEDs:LED_0603","","",""
"P1, P2","2","CONN_01X17","CONN_01X17-esp32bb-rescue","common:Pin_Header_Straight_1x17_Pitch2.54mm","","",""
"P3","1","USB_OTG","USB_OTG-RESCUE-esp32bb-esp32bb-rescue","usb_micro_b:USB_MICRO_B-HIROSE-ZX62R-B-5P","","",""
"Q1, Q2","2","MMBT3904","MMBT3904-esp32bb-rescue","TO_SOT_Packages_SMD:SOT-23","","",""
"Q3","1","Q_NMOS_DGS","Q_NMOS_DGS","","N-MOSFET transistor, drain/gate/source","",""
"R1, R2, R3, R4","4","10K","R-esp32bb-rescue","Resistors_SMD:R_0603","","",""
"R5, R6","2","100","R-esp32bb-rescue","Resistors_SMD:R_0603","","",""
"SW1, SW2","2","SWITCH_SPST","SWITCH_SPST-esp32bb-rescue","switch:SKRPACE010","","",""
"U1","1","ESP32-WROOM","ESP32-WROOM-esp32bb-rescue","ESP32-footprints-Lib:ESP32-WROOM","","",""
"U2","1","NCP1117ST33T3G","NCP1117ST33T3G-esp32bb-rescue","TO_SOT_Packages_SMD:SOT-223","","",""
"U3","1","CP2102","CP2102-esp32bb-rescue","Housings_DFN_QFN:QFN-28-1EP_5x5mm_Pitch0.5mm","","",""
