"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\dangerousprototypes_buspirateultrahardware_buspirate_ultra_v1_0a\current_version\working\working.kicad_sch"
"Date:","21/09/2023 21:29:42"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","133"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","CPOL-EUSMCA","working:SMC_A","","",""
"C2, C3, C4, C5, C6, C7, C8, C9, C11, C12, C13, C14, C15, C19, C21, C22, C23, C24, C25, C26, C28, C29, C30, C31, C32, C33, C34, C35, C39, C40, C41, C42, C43, C45, C46, C47, C48, C49, C50, C51, C52, C53, C54","43","0.1uF","C-EUC0603","working:C0603","","",""
"C10, C20, C27","3","0.1uF","CAPACITOR_NPOL-0402","working:C402","","",""
"C16, C18","2","22pF","C-EUC0603","working:C0603","","",""
"C17","1","1uF","CPOL-EUSMCA","working:SMC_A","","",""
"C36, C38","2","1uf","C-EUC0603","working:C0603","","",""
"C37, C44","2","1uF","C-EUC0603","working:C0603","","",""
"CONN1","1","CON-USB-F-MICRO-B-2","CON-USB-F-MICRO-B-2","working:CON_USB_MICRO-B-2-SD-47589-001","","",""
"IC1, IC2","2","IC_MEM_23LC1024","IC_MEM_23LC1024","working:SOIC-8","","",""
"IC3","1","IC_74AC573-TSSOP-20","IC_74AC573-TSSOP-20","working:TSSOP-20","","",""
"IC4, IC5, IC6, IC7, IC12","5","741G07DBV","741G07DBV","working:SOT23-5","","",""
"IC8, IC9, IC10, IC11, IC13","5","IC_BUFF_SN74LVC1T45DBV","IC_BUFF_SN74LVC1T45DBV","working:DBV-R-PDSO-G6","","",""
"IC14, IC15","2","IC_BL1551","IC_BL1551","working:SC-70-6","","",""
"IC16","1","4066TS","4066TS","working:40XX_TSSOP14","","",""
"J1","1","CON_HEADER_2X02-PTH","CON_HEADER_2X02-PTH","working:M2X2","","",""
"J2","1","CON_HEADER_1X04","CON_HEADER_1X04","working:M1X4","","",""
"J3","1","CON_HEADER_1X03-PTH","CON_HEADER_1X03-PTH","working:M1X3","","",""
"J4","1","CON_HEADER_1X10-RIGHT_ANGLED_PTH_SHROUDED","CON_HEADER_1X10-RIGHT_ANGLED_PTH_SHROUDED","working:M1X10_MALE_RIGHT_ANGLES_PTH_SHROUDED","","",""
"L1","1","1.5A ferrite bead","WE-KIL_0805","working:WE-KI_0805_B","","",""
"LED1, LED4, LED6, LED8","4","Optional YELLOW","LED-0805","working:LED-805","","",""
"LED2, LED3, LED5, LED7","4","YELLOW","LED-0805","working:LED-805","","",""
"LOGO1","1","LOGO_CC-0","LOGO_CC-0","working:LOGO_CC-0","","",""
"PCB1","1","PCB_DP_RECTANGLE-50X100","PCB_DP_RECTANGLE-50X100","working:DP10050_V1","","",""
"R1","1","1.5K","dp_devices.v6_RESISTOR-0603","working:R603","","",""
"R2, R3","2","22R","dp_devices.v6_RESISTOR-0603","working:R603","","",""
"R4, R5, R6","3","10K","RESISTOR-0603","working:R603","","",""
"R7, R8, R9, R10, R11, R12, R15, R16","8","10K","rcl_R-EU_R0603","working:R0603","","",""
"R13, R14, R17, R18","4","1K1","RESISTOR-0603","working:R603","","",""
"R19, R20, R21, R22, R23, R28, R29, R30, R32, R33","10","100K","rcl_R-EU_R0603","working:R0603","","",""
"R24, R25, R26, R27, R31","5","1M","rcl_R-EU_R0603","working:R0603","","",""
"RN1, RN2, RN3, RN4","4","10k","RNETWORK","working:RN8P-4R-CRA06S","","",""
"SW1, SW2","2","SW_TACT_4P","SW_TACT_4P","working:SW_TACT_SMALL","","",""
"U1","1","IC_MEM_W25X40CL","IC_MEM_W25X40CL","working:SOIC-8","","",""
"U2","1","IC_UC_STM32F103ZX","IC_UC_STM32F103ZX","working:TQFP-144","","",""
"U3","1","IC_FPGA_ICE40HX4K","IC_FPGA_ICE40HX4K","working:TQFP-144","","",""
"VR1, VR2","2","MCP1801T-3302I/OT","MIC5205","working:SOT-23-5@1","","",""
"VR3","1","MCP1801T-1202I/OT","MIC5205","working:SOT-23-5@1","","",""
"VR4","1","MCP1801T-5002I/OT","MIC5205","working:SOT-23-5@1","","",""
"XTAL1","1","8Mhz","OSC-XTAL-12M","working:XTAL_4X6","","",""
