"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\ai03_2725_ai03_keyboard_pcb_guide_ai03_pcb_guide\current_version\working\_autosave-working.kicad_sch"
"Date:","23/09/2023 10:45:29"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","24"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","22pF","C_Small","Capacitors_SMD:C_0805","Unpolarized capacitor, small symbol","",""
"C3","1","1uF","C_Small","Capacitors_SMD:C_0805","Unpolarized capacitor, small symbol","",""
"C4, C5, C6","3","0.1uF","C_Small","Capacitors_SMD:C_0805","Unpolarized capacitor, small symbol","",""
"C7","1","10uF","C_Small","Capacitors_SMD:C_0805","Unpolarized capacitor, small symbol","",""
"D1, D2, D3, D4","4","SOD-123","D_Small","Diodes_SMD:D_SOD-123","Diode, small symbol","",""
"F1","1","500mA","Polyfuse_Small","Fuse_Holders_and_Fuses:Fuse_SMD1206_Reflow","Resettable fuse, polymeric positive temperature coefficient, small symbol","",""
"MX1, MX2, MX3, MX4","4","MX-NoLED","MX-NoLED-MX_Alps_Hybrid","MX_Alps_Hybrid:MX-1U","","",""
"R1, R4","2","10k","R_Small","Resistors_SMD:R_0805","Resistor, small symbol","",""
"R2, R3","2","22","R_Small","Resistors_SMD:R_0805","Resistor, small symbol","",""
"SW1","1","SW_Push","SW_Push","random-keyboard-parts:SKQG-1155865","Push button switch, generic, two pins","",""
"U1","1","ATmega32U4-AU","ATmega32U4-AU-MCU_Microchip_ATmega","Housings_QFP:TQFP-44_10x10mm_Pitch0.8mm","","",""
"USB1","1","Molex-0548190589","Molex-0548190589-random-keyboard-parts","random-keyboard-parts:Molex-0548190589-Assembly","","",""
"Y1","1","Crystal_GND24_Small","Crystal_GND24_Small","Crystals:Crystal_SMD_3225-4pin_3.2x2.5mm","Four pin crystal, GND on pins 2 and 4, small symbol","",""
