"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\architeuthis_flux_breadware_breadcontrol\current_version\working\working.kicad_sch"
"Date:","25/09/2023 01:02:50"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","44"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","1uF","C_Small","Capacitor_SMD:C_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Unpolarized capacitor, small symbol","",""
"C2, C4, C6, C7","4","10uF","C_Small","Capacitor_SMD:C_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Unpolarized capacitor, small symbol","",""
"C3, C5","2","4.7uF","C_Small","Capacitor_SMD:C_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Unpolarized capacitor, small symbol","",""
"D1","1","Rx","LED_Small","Diode_SMD:D_0603_1608Metric_Pad1.05x0.95mm_HandSolder","Light emitting diode, small symbol","",""
"D2","1","Tx","LED_Small","Diode_SMD:D_0603_1608Metric_Pad1.05x0.95mm_HandSolder","Light emitting diode, small symbol","",""
"D3","1","USB","LED_Small","Diode_SMD:D_0603_1608Metric_Pad1.05x0.95mm_HandSolder","Light emitting diode, small symbol","",""
"D4","1","I2C","LED_Small","Diode_SMD:D_0603_1608Metric_Pad1.05x0.95mm_HandSolder","Light emitting diode, small symbol","",""
"D5, D6","2","D_Schottky_Small","D_Schottky_Small","Diode_SMD:D_SOD-323_HandSoldering","Schottky diode, small symbol","",""
"J1","1","Address_Control_Power","Conn_01x16_Female-Connector","Connector_PinHeader_2.54mm:PinHeader_1x16_P2.54mm_Vertical","","",""
"J2","1","Chip_Select_Measurement","Conn_01x16_Female-Connector","Connector_PinHeader_2.54mm:PinHeader_1x16_P2.54mm_Vertical","","",""
"J3","1","UPDI","Conn_01x03_Male-Connector","Connector_PinHeader_2.54mm:PinHeader_1x03_P2.54mm_Vertical","","",""
"J4","1","USB_B_Mini","USB_B_Mini-Connector","10033526-N3212LF:AMPHENOL_10033526-N3212LF","","",""
"L1, L2","2","10uH","L_Small","Inductor_SMD:L_1008_2520Metric","Inductor, small symbol","",""
"M1, M2","2","ZXLD1615","ZXLD1615-Regulator_Controller","Package_TO_SOT_SMD:SOT-23-5_HandSoldering","","",""
"PS1","1","DPU01L-05","DPU01L-05-DPU01L-05","DPU01L-05:CONV_DPU01L-05","","",""
"R1, R2, R5, R11","4","220R","R_Small_US","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small US symbol","",""
"R3, R4","2","10K","R_Small_US","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small US symbol","",""
"R12, R16, R17, R20","4","56.2K","R_Small_US","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small US symbol","",""
"R13, R21","2","91K","R_Small_US","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small US symbol","",""
"R14, R18, R19, R22","4","14K","R_Small_US","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small US symbol","",""
"R15, R23","2","1M","R_Small_US","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small US symbol","",""
"U1","1","MCP2221A-I_SL","MCP2221A-I_SL-MCP2221A-I_SL","Package_SO:SOIC-14_3.9x8.7mm_P1.27mm","","",""
"U2","1","MT8816AP","MT8816AP-MT8816","Package_LCC:PLCC-44_16.6x16.6mm_P1.27mm","","",""
"U3","1","ATmega4809-A","ATmega4809-A","Package_QFP:TQFP-48_7x7mm_P0.5mm","20MHz, 48kB Flash, 6kB SRAM, 256B EEPROM, TQFP-48","",""
"U4","1","MCP4661-104E_ST","MCP4661-104E_ST-MCP4661-104E_ST","Package_SO:TSSOP-14_4.4x5mm_P0.65mm","","",""
