"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_dotstar_featherwing_pcb_adafruit_dotstar_wing\current_version\working\working.kicad_sch"
"Date:","11/09/2023 16:00:47"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","105"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4, C5, C6, C7, C8","8","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1, D2","2","MBR120","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"FID1, FID2, FID3","3","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP3, JP4","2","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"LED1, LED2, LED3, LED4, LED5, LED6, LED7, LED8, LED9, LED10, LED11, LED12, LED13, LED14, LED15, LED16, LED17, LED18, LED19, LED20, LED21, LED22, LED23, LED24, LED25, LED26, LED27, LED28, LED29, LED30, LED31, LED32, LED33, LED34, LED35, LED36, LED37, LED38, LED39, LED40, LED41, LED42, LED43, LED44, LED45, LED46, LED47, LED48, LED49, LED50, LED51, LED52, LED53, LED54, LED55, LED56, LED57, LED58, LED59, LED60, LED61, LED62, LED63, LED64, LED65, LED66, LED67, LED68, LED69, LED70, LED71, LED72","72","APA1022020","APA1022020","working:APA102_2020","","",""
"MS1","1","FEATHERWING","FEATHERWING","working:FEATHERWING","","",""
"Q1","1","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"Q3","1","DMG3415U-7","MOSFET-PWIDE","working:SOT23-WIDE","","",""
"R12","1","100k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1, SJ2","2","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"TP1, TP2, TP3, TP4, TP5, TP6, TP7, TP8, TP9, TP10, TP11","11","TESTPOINT1.5X2.0MM_NOCREAM","TESTPOINT1.5X2.0MM_NOCREAM","working:PAD-1.5X2.0","","",""
