"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\contextualelectronics_really_synced_485_really_synced_485\current_version\working\working.kicad_sch"
"Date:","21/09/2023 16:35:21"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","34"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2",".1U","C","Capacitors_SMD:C_0805","","",""
"D1, D2, D3, D4, D5","5","LED","LED","LEDs:LED_0805","","",""
"J1","1","CONN_02X04","CONN_02X04","ReallySynced:195-4MST","","",""
"J2, J3","2","CONN_01X03","CONN_01X03","Pin_Headers:Pin_Header_Straight_1x03_Pitch2.54mm","","",""
"J4","1","CONN_02X04","CONN_02X04","ReallySynced:54602-908LF","","",""
"R1, R4, R7, R8, R9","5","220","R","Resistors_SMD:R_0805_HandSoldering","","",""
"R2, R3, R5, R6","4","5K","R","Resistors_SMD:R_0805_HandSoldering","","",""
"R10, R11","2","120","R","Resistors_SMD:R_0805_HandSoldering","","",""
"R12, R13, R14, R15","4","NOPE","R","Resistors_SMD:R_0805_HandSoldering","","",""
"R16, R18","2","375","R","Resistors_SMD:R_0805_HandSoldering","","",""
"R17","1","60","R","Resistors_SMD:R_0805_HandSoldering","","",""
"R19, R20","2","0","R","Resistors_SMD:R_0805_HandSoldering","","",""
"U1","1","CE_HEADER","CE_HEADER","ReallySynced:CE_Header","","",""
"U2","1","SN75179B","SN75179B","Housings_SOIC:SOIC-8_3.9x4.9mm_Pitch1.27mm","","",""
"U3","1","SN65HVD82","SN65HVD82","Housings_SOIC:SOIC-8_3.9x4.9mm_Pitch1.27mm","","",""
