"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\axello_kicad_esp_sensors\current_version\working\working_1.kicad_sch"
"Date:","26/09/2023 21:57:51"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","17"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"10K1","1","POT","POT","Potentiometers:Potentiometer_Trimmer_Vishay_T73YP_Horizontal","","",""
"C1, C2","2","100nF","C","Capacitors_SMD:C_0805_HandSoldering","","",""
"C3","1","100µF","C","Capacitors_SMD:c_elec_6.3x7.7","","",""
"J1","1","PROG_CONN","PROG_CONN","ESP-RS232:Pin_Header_Straight_1x05b","","",""
"J2","1","GPIO","CONN_01X12","Pin_Headers:Pin_Header_Straight_1x12","","",""
"J3","1","SPI","CONN_01X05","ESP-RS232:SPI_Header","","",""
"J4","1","+3.3V GND +5V","CONN_01X04","Pin_Headers:Pin_Header_Straight_1x04","","",""
"J5","1","DEEP_SLEEP","CONN_01X02","Pin_Headers:Pin_Header_Straight_1x02","","",""
"R1, R2, R3, R4","4","10K","R","Resistors_SMD:R_0805_HandSoldering","","",""
"SW1","1","RESET","SW_Push","Buttons_Switches_THT:SW_PUSH_6mm","","",""
"SW2","1","PROG","SW_Push","Buttons_Switches_THT:SW_PUSH_6mm","","",""
"U1","1","ESP-12E","ESP-12E","ESP8266:ESP-12E","","",""
"U2","1","HT7333","HT7333","TO_SOT_Packages_SMD:SOT89-3_Housing_Handsoldering","","",""
