"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\bcn3d_bcn3dsigma_electronics_sd_reader\current_version\working\working.kicad_sch"
"Date:","19/09/2023 12:14:43"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","22"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C3","2","1u","C_Small","Capacitors_SMD:C_0603","","",""
"C2","1","10n","C_Small","Capacitors_SMD:C_0603","","",""
"C4","1","47u","C_Small","Capacitors_SMD:C_1210","","",""
"C5","1","10u","C_Small","Capacitors_SMD:C_0805","","",""
"CON1","1","SD_Card","SD_Card","BCN3D_Technologies:WE_SD_Card_Push&Push","","",""
"D1","1","LED_ALT","LED_ALT","LEDs:LED_0603","","",""
"L1","1","Ferrite_Bead_Small","Ferrite_Bead_Small","Resistors_SMD:R_0603","","",""
"P1","1","CONN_01X06","CONN_01X06","Pin_Headers:Pin_Header_Straight_1x06_Pitch2.54mm_SMD_Pin1Right","","",""
"P2","1","CONN_01X02","CONN_01X02","Pin_Headers:Pin_Header_Straight_1x02_Pitch2.54mm","","",""
"R1, R2","2","1k","R_Small","Resistors_SMD:R_0603","","",""
"TP1, TP2, TP3, TP4, TP5, TP6, TP7, TP8","8","TEST","TEST","Measurement_Points:Measurement_Point_Round-SMD-Pad_Small","","",""
"U1","1","LD3985M33R","LD3985M33R","TO_SOT_Packages_SMD:SOT-23-5","","",""
"U2","1","4050","4050","SMD_Packages:SO-16-N","","",""
