"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_can_pal_pcb_adafruit_can_pal_breakout\current_version\working\working.kicad_sch"
"Date:","11/09/2023 13:35:23"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","13"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","4.7nF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C16, C17","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C18","1","1uF","CAP_CERAMIC0805_10MGAP","working:0805_10MGAP","","",""
"IC1","1","TJA1051T/3","CAN_TRANSCIEVER_TCAN1051V","working:SOIC8_150MIL","","",""
"IC3","1","AP3602","AP3602","working:SOT23-6","","",""
"JP2","1","HEADER-1X770MIL","HEADER-1X770MIL","working:1X07_ROUND_70","","",""
"R10, R11","2","60 ohm","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SW2","1","EG1390","SWITCH_DPDTEG1390","working:EG1390","","",""
"U$2, U$3","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X4","1","3.5mm Terminal","TERMBLOCK_1X3","working:TERMBLOCK_1X3-3.5MM","","",""
