"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\christianlerche_3dpcb_3dpcb_rev_b_drv8825\current_version\working\working.kicad_sch"
"Date:","19/09/2023 15:13:44"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","192"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C6, C12, C13, C14, C15, C16, C17, C22, C23, C28, C29, C30, C31, C32, C33, C34, C39, C44, C45, C46, C48, C49, C50, C51, C52, C53, C54, C56, C57, C58, C59, C60, C61, C64, C65, C69, C71","39","100n","C-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"C3, C4, C7, C10, C55","5","10uF","CP-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"C5, C9","2","18p","C-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"C8, C36, C37, C38, C67","5","10n","C-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"C18, C19","2","12p","C-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"C24, C25, C26, C27, C43, C70","6","100uF","CP-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"C35, C40, C41, C42, C68","5","470n","C-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"C47","1","3.3nF","C-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"CONN1","1","USB_MINI","USB_MINI","","","",""
"D1, D2, D3, D4, D6, D7, D8","7","LED","LED-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"D5, D9, D10","3","DIODESCH","DIODESCH","","","",""
"IC1, IC2, IC3, IC4, IC5","5","DRV8825","DRV8825","","","",""
"J1","1","SOLDER_JUMPER_3P","SOLDER_JUMPER_3P","","","",""
"J2, J3, J4, J5, J6, J7, J8, J9, J10, J11, J12, J13, J14, J15, J16","15","","SOLDER_JUMPER","","","",""
"K1, K2, K3, K4, K5, K6, K7","7","CONN_3","CONN_3","","","",""
"L1, L2","2","INDUCTOR","INDUCTOR","","","",""
"P1","1","CONN_8","CONN_8","","","",""
"P2, P3, P4, P8, P10","5","CONN_2","CONN_2","","","",""
"P5, P6, P7, P9, P13","5","CONN_4","CONN_4","","","",""
"P11, P12","2","CONN_3X2","CONN_3X2","","","",""
"R1, R9, R18, R19, R27, R41, R42, R43","8","10k","R-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"R2, R3, R4, R5, R6, R17, R25, R26, R28, R49, R50, R51","12","1k","R-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"R7, R8","2","33R","R-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"R10, R12, R13, R14, R15, R16, R20, R34","8","4K7","R-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"R11","1","1k5","R-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"R21, R22, R23, R24, R29, R30, R31, R32, R33, R37","10","0R05","R-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"R44, R45","2","3k3","R-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"R46, R47, R48, R52, R53, R54","6","5k6","R-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"R55","1","5k8","R-RESCUE-3DPCB_Rev_B_DRV8825","","","",""
"U1, U4, U13, U16, U21, U22, U25","7","CONN_4_LERCHE","CONN_4_LERCHE","","","",""
"U2, U15","2","SPST_MOMENTARY","SPST_MOMENTARY","","","",""
"U3","1","BSS84","BSS84","","","",""
"U5, U7, U8, U24","4","MOS_NFET","MOS_NFET","","","",""
"U6","1","LPC1768_TQFP100","LPC1768_TQFP100","","","",""
"U9","1","CRYSTAL_SMALL","CRYSTAL_SMALL","","","",""
"U10","1","MICRO-SD","MICRO-SD","","","",""
"U11, U17","2","TC4427","TC4427","","","",""
"U12, U23","2","MCP4728","MCP4728","","","",""
"U20","1","TPS6213X","TPS6213X","","","",""
"VREG1","1","AMS1117","AMS1117","","","",""
