"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\candykingdom_battery_protector_v2_battery_protector_v2\current_version\working\working.kicad_sch"
"Date:","27/09/2023 22:23:32"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","27"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","C","Capacitors_SMD:C_0805","","",""
"C2, C3","2","1uF","C","Capacitors_SMD:C_0603","","",""
"D1","1","BAT54GWJ","D","Diodes_SMD:D_SOD-123","","",""
"D2","1","S10KCV7G","D","homebrew:DIODE-DO-214AB","","",""
"F1","1","BK-6010","POWER_FUSE","homebrew:FUSEHOLDER_ATC_Bk-6010","","",""
"H1, H2, H3, H4","4","HOLE","HOLE","homebrew:HOLE_M4","","",""
"J1","1","Conn_01x04","Conn_01x04","Pin_Headers:Pin_Header_Straight_1x04_Pitch2.54mm","","",""
"J2, J3","2","Anderson_two_redblack","Anderson_two_redblack","homebrew:Anderson_1337G3_right_angle_bottom_two","","",""
"P1","1","10118194","USB_B_POWER_SUPPLY","10118194-0001LF:FRAMATOME_10118194-0001LF","","",""
"R1","1","470","R","Resistors_SMD:R_0603","","",""
"R2, R3, R7","3","10k","R","Resistors_SMD:R_0603","","",""
"R4","1","R_PHOTO","R_PHOTO","homebrew:R_PHOTO","","",""
"R5","1","16k","R","Resistors_SMD:R_0603","","",""
"R6","1","33k","R","Resistors_SMD:R_0603","","",""
"SW1","1","SW_SPST","SW_SPST","Sparkfun-Switches:TACTILE_SWITCH_SMD_4.6X2.8MM","","",""
"SW2","1","OS102011MS2QN1","SW_SPDT","homebrew:SW_2POS_OS102011MS2QN1","","",""
"U1","1","SAMD21E18","SAMD21E18","homebrew:TQFP32-08","","",""
"U2","1","WS2812b","WS2812b","homebrew:WS2812B","","",""
"U3","1","MIC5203","MIC5225","TO_SOT_Packages_SMD:SOT-23-5","","",""
"U4","1","MOSFET_CSD17318Q2","MOSFET_CSD17318Q2","homebrew:TRANS_CSD17318Q2T","","",""
