"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_m3_avionics_m3imu\current_version\working\working.kicad_sch"
"Date:","18/09/2023 03:18:17"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","40"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10p","C","agg:0402","","",""
"C3","1","4µ7","C","agg:0402","","",""
"C4, C5, C7, C8, C9, C12, C13, C15, C16, C17","10","100n","C","agg:0402","","",""
"C6","1","1µ","C","agg:0402","","",""
"C10, C11","2","2µ2","C","agg:0402","","",""
"C14","1","10n","C","agg:0402","","",""
"D1","1","RED","LED","agg:0603-LED","","",""
"D2","1","USBLC6-2P6","USBLC6-2P6","agg:SOT-666","","",""
"D3","1","GRN","LED","agg:0603-LED","","",""
"IC1","1","STM32F405RxTx","STM32F405RxTx","agg:LQFP-64","","",""
"IC2","1","MCP2562","MCP2562","agg:DFN-8-EP-MICROCHIP","","",""
"IC3","1","MS5611-01BA03","MS5611-01BA03","agg:MS5611","","",""
"IC4","1","MPU-9250","MPU-9250","agg:QFN-24-MPU9250","","",""
"J1","1","MICROUSB","MICROUSB","agg:MICROUSB_MOLEX_47589-0001","","",""
"J2","1","WEST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J3","1","WEST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J4","1","EAST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J5","1","EAST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"R1, R2, R4","3","100","R","agg:0402","","",""
"R3, R6, R7, R8, R9","5","47K","R","agg:0603","","",""
"U2","1","MICROSD-RESCUE-main","MICROSD-RESCUE-main","agg:MICROSD_MOLEX_503398-1892","","",""
"X1","1","PART","PART","M3_IMU:cusf_logo_small","","",""
"Y1","1","26M","SMD_XTAL","agg:XTAL-20x16","","",""
