"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_uda1334a_i2s_stereo_dac_pcb_adafruit_uda1334_i2s_dac\current_version\working\_autosave-_autosave-working.kicad_sch"
"Date:","22/09/2023 14:28:46"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","35"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C3, C9","3","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C4, C5, C11, C12","5","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6, C10","2","47uF","CAP_ELECTROLYTICPANASONIC_C","working:PANASONIC_C","","",""
"C7, C8","2","0.01uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FB1, FB2","2","Ferrite","FERRITE0805","working:0805","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"JP3","1","HEADER-1X970MIL","HEADER-1X970MIL","working:1X09_ROUND_70","","",""
"R1, R2, R7, R8, R9, R10","6","10k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3, R5","2","220k","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R4, R6","2","100","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"U1","1","UDA1334ATS","AUDIO_I2S_UDA1334{dblquote}{dblquote}","working:SSOP16_4.4MM","","",""
"U2","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$11, U$12, U$13, U$14","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X2","1","19269","AUDIO_3.5MMJACK","working:4UCONN_19269","","",""
