"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_powerboost_1000_pcb_adafruit_powerboost_1000_basic\current_version\working\working.kicad_sch"
"Date:","16/09/2023 02:01:28"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","31"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"B1","1","1.8-5V","BATTERY","working:JSTPH2","","",""
"C1","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2","1","2.2uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3, C6","2","100uF","C-USC1210","working:C1210","","",""
"C4","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CN1","1","USBA_FEMALE","USB_TYPEAPTHFML","working:USB_HOST-PTH","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","PINHD-1X6CB","PINHD-1X6CB","working:1X06-CLEANBIG","","",""
"L1","1","6.8uH","INDUCTOR-8X8","working:INDUCTOR_8X8MM","","",""
"LED1","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"LED2","1","GREEN","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"R1, R3","2","1.87M","RESISTOR_0805MP","working:_0805MP","","",""
"R2","1","340K","RESISTOR_0805MP","working:_0805MP","","",""
"R4, R13","2","200K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R5, R20","2","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R9","1","43K 1%","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R10, R12","2","49.9K 1%","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R11","1","75K 1%","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"T1","1","MMUN2133LT1G","-PNP_DRIVER-SC59-BEC","working:SC59-BEC","","",""
"U1","1","TPS61030RSAR","VREG_TPS6103X","working:PVQFN-16","","",""
"U$10, U$11","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","TERMBLOCK_1X2","TERMBLOCK_1X2","working:TERMBLOCK_1X2-3.5MM","","",""
"X2","1","3.5mm","TERMBLOCK_1X2","working:TERMBLOCK_1X2-3.5MM","","",""
