"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_wch_ch9102f_friend_pcb_adafruit_ch9102f\current_version\working\_autosave-working.kicad_sch"
"Date:","22/09/2023 15:16:18"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","23"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4","2","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2, C3, C5","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D2","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1","1","CP2102N-24","CP2102N-24","working:QFN24_4MM_SMSC","","",""
"JP1","1","FTDI","HEADER-1X676MIL","working:1X06_ROUND_76","","",""
"JP2","1","Modem","HEADER-1X870MIL","working:1X08_ROUND_70","","",""
"JP4","1","Control","HEADER-1X870MIL","working:1X08_ROUND_70","","",""
"R1, R2, R3, R4","4","5.1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R5","1","47K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R6","1","20K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"U$18, U$19","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X2","1","USB TYPE C","USB_C","working:USB_C_CUSB31-CFM2AX-01-X","","",""
