"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_particle_spark_neopixel_ring_pcb_adafruit_neoparticle24\current_version\working\working.kicad_sch"
"Date:","15/09/2023 19:10:48"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","55"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C2, C3, C4, C5, C7, C8, C10, C12, C14, C16, C17, C19, C20, C21, C22","15","1uF","C-EUC0603","working:C0603","","",""
"D1","1","MBR120","DIODESOD-123","working:SOD-123","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC1","1","741G125DBV","741G125DBV","working:SOT23-5","","",""
"JP1","1","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"JP2","1","PINHD-1X1CB","PINHD-1X1CB","working:1X01-CLEANBIG","","",""
"LED1, LED2, LED3, LED4, LED5, LED6, LED7, LED8, LED9, LED10, LED11, LED12, LED13, LED14, LED15, LED16, LED17, LED18, LED19, LED20, LED21, LED22, LED23, LED24","24","WS2812B5050-NARROW","WS2812B5050-NARROW","working:WS2812B-NARROW","","",""
"R1","1","470 ohm","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ2","1","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"U$2","1","PHOTON","SPARK_CORE","working:SPARK_CORE_STACKABLE","","",""
"U$3, U$4, U$5, U$6, U$9, U$10","6","MOUNTINGHOLE3.0THIN","MOUNTINGHOLE3.0THIN","working:MOUNTINGHOLE_3.0_PLATEDTHIN","","",""
"X1","1","JST-2PH","CON_JST_PH_2PIN","working:JSTPH2","","",""
