"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_airlift_breakout_pcb_adafruit_airlift_breakout\current_version\working\working.kicad_sch"
"Date:","09/09/2023 17:25:48"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","20"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4","4","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D2","1","BLUE","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D3","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID1, FID3","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1","1","74AHC1G125","74AHC1G125","working:SOT23-5L","","",""
"JP1","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"Q3","1","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R2","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R6","1","1K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"U1","1","AP2112-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U2","1","74AHC4050","74HC4050DTSSOP","working:TSSOP16","","",""
"U$15, U$16","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","ESP32_WROOM32","ESP32_WROOM32","working:WROOM32","","",""
