"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_7_hdmi_backpack_pcb_adafruit_7in_hdmi_backpack\current_version\working\working.kicad_sch"
"Date:","09/09/2023 15:50:27"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","95"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BACKLITEPWM0","1","HEADER-1X1-SMD_MASKHELD_2X2MM","HEADER-1X1-SMD_MASKHELD_2X2MM","working:1X01_SMD_MASKHELD_2X2MM","","",""
"C1, C2, C3, C7, C8, C9, C10, C11, C19, C20, C23","11","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4, C6","2","0.1uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C5","1","0.1u","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C12, C13, C14, C15, C16","5","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C17, C18, C25","3","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C21, C22","2","0.01uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C24","1","100uF/6V","CAP_ELECTROLYTICPANASONIC_C","working:PANASONIC_C","","",""
"D1","1","MBR0540","DIODESOD-123","working:SOD-123","","",""
"D2","1","MM3Z24VT1G","DIODESMA","working:SMADIODE","","",""
"D3","1","1N4148","DIODESOD-323","working:SOD-323","","",""
"FB1, FB2, FB3, FB4, FB5, FB6, FB7, FB8","8","Ferrite","FERRITE_0805MP","working:_0805MP","","",""
"FID1, FID2, FID3, FID4, FID5, FID6","6","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"GND0","1","HEADER-1X1-SMD_MASKHELD_2X2MM","HEADER-1X1-SMD_MASKHELD_2X2MM","working:1X01_SMD_MASKHELD_2X2MM","","",""
"IC1","1","AR1100_SSOP","AR1100_SSOP","working:TSSOP20-5.3MMBODY","","",""
"J1","1","TFTLCD-40PIN-TTL-KD070","TFTLCD-40PIN-TTL-KD070","working:TFTLCD-KD070GD21-40NT","","",""
"JP3, JP4, JP5, JP6, JP7","5","HEADER-1X1-SMD_MASKHELD_2X2MM","HEADER-1X1-SMD_MASKHELD_2X2MM","working:1X01_SMD_MASKHELD_2X2MM","","",""
"L1","1","6.8uH","INDUCTORNR5040","working:INDUCTOR_5X5MM_NR5040_NOTHERMALS","","",""
"LED1","1","Red","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"LED2","1","Green","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"LED3","1","Blue","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"Q1","1","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1, R3, R4, R13, R18","5","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R2, R5","2","10K","RESISTOR_0805MP","working:_0805MP","","",""
"R6, R7, R8, R9, R10, R11, R12","7","33","RESISTOR_4PACK_US","working:RESPACK_4X0603","","",""
"R14, R19, R20, R21","4","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R15, R17","2","6","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R16, R22","2","12","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"SJ1, SJ2","2","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SJ3, SJ5","2","-50mA","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ4","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ6","1","-25mA","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"U1","1","TFP401","TFP401","working:S-PQFP-G100","","",""
"U2","1","24LC02BT-I/OT","EEPROM_I2C_MCP24AA32","working:SOT23-5","","",""
"U3","1","LT1117(3V3)","VREG_SOT223","working:SOT223-R","","",""
"U4","1","FAN5333BSX","VREG_FAN5331","working:SOT23-5","","",""
"U$31, U$32, U$33, U$34","4","MOUNTINGHOLE3.0","MOUNTINGHOLE3.0","working:MOUNTINGHOLE_3.0_PLATED","","",""
"X1","1","47151-0001","HDMI_MOLEX_47151DIM","working:HDMI_MOLEX_47151-0001_DIMLAYER","","",""
"X2","1","MicroUSB","USBMICRO_20329","working:4UCONN_20329","","",""
"Y1","1","RESONATORSMD","RESONATORSMD","working:RESONATOR-SMD","","",""
