"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_3_5inch_tft_breakout_pcb_adafruit_3_5in_480x320\current_version\working\working.kicad_sch"
"Date:","09/09/2023 09:23:40"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","36"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4, C18","3","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C3, C5","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C16","1","10uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C20","1","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","MM3Z24VT1G","DIODESMA","working:SMADIODE","","",""
"D2","1","MBR0540","DIODESOD-123","working:SOD-123","","",""
"D4","1","1N4148","DIODESOD-323F","working:SOD-323F","","",""
"IC1","1","LP298XS","LP298XS","working:SOT23-5L","","",""
"IC2, IC3","2","74245DW","74245DW","working:SO20W","","",""
"IC4","1","APX803-SAG","AXP083-SAG","working:SOT23","","",""
"JP1, JP2","2","HEADER-1X20ROUND","HEADER-1X20ROUND","working:1X20_ROUND","","",""
"L1","1","10uH inductor","INDUCTORNR5040","working:INDUCTOR_5X5MM_NR5040_NOTHERMALS","","",""
"R1","1","12Ω","RESISTOR_0805MP","working:_0805MP","","",""
"R2, R8, R9, R11, R12","5","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R6","1","10K","R-US_R0805","working:R0805","","",""
"SJ3","1","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"U3","1","FAN5333BSX","FAN5331","working:SOT23-5@1","","",""
"U$7, U$15, U$16, U$17","4","MOUNTINGHOLE3.0THIN","MOUNTINGHOLE3.0THIN","working:MOUNTINGHOLE_3.0_PLATEDTHIN","","",""
"U$9, U$11, U$23","3","FIDUCIAL","FIDUCIAL","working:FIDUCIAL_1MM","","",""
"X1","1","MICROSD","MICROSD","working:MICROSD","","",""
"X2","1","DISP_LCD_3.5IN_320X480_50PIN","DISP_LCD_3.5IN_320X480_50PIN","working:TFT_3.5IN_320X480_50PIN","","",""
