"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_amp_amp\current_version\working\_autosave-working.kicad_sch"
"Date:","22/09/2023 15:40:05"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","26"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","4µ7","C","agg:0603","","",""
"C2, C10, C11","3","1µ","C","agg:0603","","",""
"C3, C4, C5, C8","4","100n","C","agg:0402","","",""
"C6","1","10n","C","agg:0402","","",""
"C7, C9","2","33p","C","agg:0402","","",""
"IC1","1","STM32F103CBU6","STM32F1xxCxUx","agg:QFN-48-EP-ST","","",""
"IC2","1","MCP1700","MCP1700","agg:SOT-23","","",""
"J1","1","SERIAL","CONN_01x04","agg:SM04B-PASS","","",""
"J2","1","MICROUSB","MICROUSB","agg:MICROUSB_MOLEX_47589-0001","","",""
"P1","1","SWD_TC","SWD_TC","agg:TC2030-NL","","",""
"P2","1","SWD","SWD","agg:FTSH-105-01-L-DV-K","","",""
"Q1","1","FDV304P","PFET","agg:SOT-23","","",""
"R1, R6","2","4k7","R","agg:0402","","",""
"R2, R7","2","10k","R","agg:0402","","",""
"R3","1","1k5","R","agg:0402","","",""
"R4, R5","2","22","R","agg:0402","","",""
"Y1","1","8MHz","XTAL","agg:XTAL-50x32","","",""
