"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_lsm9ds0_pcb_adafruit_lsm9ds0_pcb\current_version\working\working.kicad_sch"
"Date:","15/09/2023 02:22:49"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","29"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3","1","0.22uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1, D2, D3","3","1N4148","DIODESOD-323","working:SOD-323","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP2","1","HEADER-1X570MIL","HEADER-1X570MIL","working:1X05_ROUND_70","","",""
"JP4","1","PowerIO","HEADER-1X970MIL","working:1X09_ROUND_70","","",""
"Q1, Q2","2","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1, R2, R3, R5, R7, R8, R9, R10","8","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R4","1","10K","RESISTOR_0805MP","working:_0805MP","","",""
"U1","1","LSM9DS0TR","LSM9DS0","working:LGA24_4X4MM","","",""
"U2","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$4, U$5, U$6, U$7","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
