"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_magtag_pcbs_adafruit_magtag_2_9in\current_version\working\working.kicad_sch"
"Date:","15/09/2023 03:26:25"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","111"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C20","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C5, C15, C16, C21","5","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C3, C4, C7, C8, C10, C11, C13, C17, C18","9","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6, C12, C14","3","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C9","1","10uF/10V+","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C19, C23, C24, C25, C26, C27, C28, C30, C31","9","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C29","1","4.7uF/25V","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CHG1","1","ORANGE","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"CONN1","1","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1, D6","2","3.6V","DIODE-ZENERSOD323","working:SOD-323","","",""
"D2, D3, D5","3","MBR0530","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"D4","1","MBR540","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"EINK2","1","EINK_24PIN_290IN","EINK_24PIN_290IN","working:EINK_290IN","","",""
"FID1, FID2, FID3, FID4, FID5, FID6","6","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC2","1","PAM8301","PAM8301","working:SOT23-6","","",""
"IC4","1","LIS3DH","ACCEL_LIS3DHTR","working:LGA16_3X3MM","","",""
"JP2","1","UART","HEADER-1X2ROUND","working:1X02_ROUND","","",""
"L0","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"L1","1","10uH","INDUCTORNR401","working:INDUCTOR_4X4MM_NR401","","",""
"LED2, LED3, LED4, LED5","4","WS2812B_4020","WS2812B_4020","working:WS2812B_4020","","",""
"ON0","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"Q1, Q3","2","DMG3415U-7","MOSFET-P","working:SOT23-R","","",""
"Q2","1","DMG3415","MOSFET-P","working:SOT23-R","","",""
"Q5","1","IRLML2060TRPBF","IRLML2060TRPBF","working:SOT23-3","","",""
"R1, R2, R5, R7, R9, R20","6","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3, R8","2","5.1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4","1","5.1k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R6, R19","2","47K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R10, R11, R17","3","1Meg","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R12, R14","2","100k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R13","1","0.47ohm","RESISTOR0805_10MGAP","working:0805_10MGAP","","",""
"R15, R26, R27","3","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R16, R18","2","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R21","1","DNP","RESISTOR0805_10MGAP","working:0805_10MGAP","","",""
"R22, R23, R24, R25","4","DNP","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SENSE0, SENSE1","2","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
"SJ2","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"SP1","1","SPEAKER_7.5MM","SPEAKER_7.5MM","working:BUZZER_SMT_7.5MM","","",""
"SW1, SW3","2","RA_TACT","SWITCH_SPST_TACT_RA","working:SPST_TACTILE_RA","","",""
"SW2, SW5, SW6, SW7","4","SWITCH_PUSHBUTTON_3.5X6MM","SWITCH_PUSHBUTTON_3.5X6MM","working:TACTILE_3X6MM","","",""
"SW4","1","SPDT R/A","SWITCH_SPDT","working:SPDT_SMT_SSSS811101","","",""
"TP1, TP6, TP7, TP8","4","TESTPOINTROUND1.5MMNO","TESTPOINTROUND1.5MMNO","working:TESTPOINT_ROUND_1.5MM_NO","","",""
"TP2, TP3, TP4, TP5","4","SEWTAP_SMTNUTM3","SEWTAP_SMTNUTM3","working:SMT_NUT_3MM","","",""
"U1","1","PHOTOTRANSISTOR_PT19-315C","PHOTOTRANSISTOR_PT19-315C","working:ALS-PT19-315C","","",""
"U2","1","MCP73831T-2ACI/OT","MCP73831/2","working:SOT23-5","","",""
"U3","1","ESP32-S2-WROVER","ESP32-S2-WROVER","working:MODULE_ESP32-S2-WROVER","","",""
"U4","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"X1","1","JSTPH","CON_JST_PH_2PIN_BATT","working:JSTPH2_BATT","","",""
"X4","1","USB C","USB_C","working:USB_C_CUSB31-CFM2AX-01-X","","",""
