"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_bluefruit_le_shield_pcb_adafruit_bluefruit_le_shield\current_version\working\working.kicad_sch"
"Date:","11/09/2023 10:51:14"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","41"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C3","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2","1","1.0uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CS_JMP0","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"D1","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"D2","1","BLUE","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"D3","1","1N4148","DIODESOD-323","working:SOD-323","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC1","1","74LVC2G34DBVR","74LVC2G34DBVR","working:SOT23-6","","",""
"IC4","1","LP298XS","LP298XS","working:SOT23-5L","","",""
"IRQ_JMP0","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"JP1, JP6, JP7, JP9, JP10, JP11","6","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"JP2, JP3","2","HEADER-1X870MIL","HEADER-1X870MIL","working:1X08_ROUND_70","","",""
"JP4","1","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"JP5","1","HEADER-1X1070MIL","HEADER-1X1070MIL","working:1X10_ROUND70","","",""
"JP8","1","SWDIO","HEADER-1X376MIL","working:1X03_ROUND_76","","",""
"M1","1","ARDUINO_R3_ICSP_NODIM","ARDUINO_R3_ICSP_NODIM","working:ARDUINOR3_ICSP_NODIM","","",""
"Q1","1","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1, R10","2","2K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R3, R4, R5","3","100K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"RST_JMP0","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ2","1","ICSP_MISO","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ3","1","ISCP_SCLK","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ4","1","ICSP_MOSI","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ5","1","D12_MISO","SOLDERJUMPERREFLOW_NOPASTE","working:SOLDERJUMPER_REFLOW_NOPASTE","","",""
"SJ6","1","D13_SCLK","SOLDERJUMPERREFLOW_NOPASTE","working:SOLDERJUMPER_REFLOW_NOPASTE","","",""
"SJ7","1","D11_MOSI","SOLDERJUMPERREFLOW_NOPASTE","working:SOLDERJUMPER_REFLOW_NOPASTE","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"SW2","1","Tactile","SWITCH_TACT_SMT","working:EVQ-Q2","","",""
"U1","1","MBT40","NRF51822_MODULE_MDBT40","working:BLE_MODULE_RAYTAC_MDBT40","","",""
