"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_qt_py_esp32_s3_pcb_adafruit_qt_py_esp32_s3\current_version\working\working.kicad_sch"
"Date:","16/09/2023 05:54:21"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","46"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C6, C8","3","22uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C3, C5, C13, C15, C19, C20","7","1uF","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"C4, C10, C11, C12, C14, C16","6","0.1uF","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"C7, C9","2","TBD","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"C17, C18","2","16pF","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"CONN1","1","STEMMA_I2C_QTSKINNY","STEMMA_I2C_QTSKINNY","working:JST_SH4_SKINNY","","",""
"D1, D2","2","  NSR0320","DIODE_SOD323MINI","working:SOD-323_MINI","","",""
"GND0","1","TESTPOINT_MINUS","TESTPOINT_MINUS","working:TESTPOINT_MINUS_1X3MM","","",""
"JP1, JP3","2","HEADER-1X7_CASTEL","HEADER-1X7_CASTEL","working:1X07_CASTEL","","",""
"L1","1","2nH","RESISTOR_0402NO","working:_0402NO","","",""
"L2","1","0 ohm","INDUCTOR_0402","working:_0402","","",""
"LED1","1","WS2812B_SK6805_1515","WS2812B_SK6805_1515","working:SK6805_1515","","",""
"Q1","1","BOOT0","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"Q2","1","reset","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"R1","1","10K","RESISTOR_0402NO","working:_0402NO","","",""
"R3","1","0","RESISTOR_0402NO","working:_0402NO","","",""
"R5, R6","2","5.1K","RESISTOR_0402NO","working:_0402NO","","",""
"R17","1","1Meg","RESISTOR_0402NO","working:_0402NO","","",""
"SWC1, SWC2","2","TPB1,27","TPB1,27","working:B1,27","","",""
"U1","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$6, U$8","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"VBAT0","1","TESTPOINT_PLUS13","TESTPOINT_PLUS13","working:TESTPOINT_PLUS_1X3MM","","",""
"X1","1","2.4 GHz Antenna","ANTENNA_JOHANSON_2450AT18B100","working:ANT_2450AT18B100","","",""
"X2","1","ESP32-S3QFN54","ESP32-S3QFN54","working:QFN56_7X7","","",""
"X6","1","USB TYPE C","USB_C","working:USB_C_CUSB31-CFM2AX-01-X","","",""
"Y1","1","40MHz","CRYSTAL_2X1.6MM","working:CRYSTAL_2X1.6","","",""
