"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\aewallin_sfp_breakout_board_sfp_breakout\current_version\working\_autosave-working.kicad_sch"
"Date:","23/09/2023 10:29:38"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","45"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C101, C103","2","10u","C","Capacitor_SMD:C_0805_2012Metric","Unpolarized capacitor","",""
"C102, C106, C107, C110, C111, C112, C113","7","100n","C","Capacitor_SMD:C_0805_2012Metric","Unpolarized capacitor","",""
"C104, C105","2","1u","C","Capacitor_SMD:C_0805_2012Metric","Unpolarized capacitor","",""
"C108, C109","2","10n","C","Capacitor_SMD:C_0805_2012Metric","Unpolarized capacitor","",""
"D101","1","D","D","awallinKiCadFootprints:DIODE_DO-214BA","Diode","",""
"D102, D103, D104, D105","4","LED","LED","LED_SMD:LED_0805_2012Metric","Light emitting diode","",""
"H101, H102, H103, H104","4","MountingHole_Pad","MountingHole_Pad","MountingHole:MountingHole_3.2mm_M3_DIN965_Pad","Mounting Hole with connection","",""
"J101","1","USB_B_Micro","USB_B_Micro-Connector","Connector_USB:USB_Micro-B_Molex-105017-0001","","",""
"J102","1","Conn_01x02","Conn_01x02","TerminalBlock_TE-Connectivity:TerminalBlock_TE_282834-2_1x02_P2.54mm_Horizontal","Generic connector, single row, 01x02, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J103","1","Conn_02x02_Counter_Clockwise","Conn_02x02_Counter_Clockwise","Connector_PinHeader_2.54mm:PinHeader_2x02_P2.54mm_Vertical","Generic connector, double row, 02x02, counter clockwise pin numbering scheme (similar to DIP package numbering), script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J104, J105, J106, J107","4","Conn_Coaxial","Conn_Coaxial","Connector_Coaxial:SMA_Amphenol_132289_EdgeMount","coaxial connector (BNC, SMA, SMB, SMC, Cinch/RCA, LEMO, ...)","",""
"JP101","1","Jumper","Jumper-Device","Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical","","",""
"L101, L102","2","1uH","L","Inductor_SMD:L_0805_2012Metric","Inductor","",""
"P101","1","SFP-CONNECTOR","SFP-CONNECTOR-awallin","awallinKiCadFootprints:Connector_SFP_and_Cage","","",""
"R101, R102, R103, R106","4","680R","R","Resistor_SMD:R_0805_2012Metric","Resistor","",""
"R104, R105, R107, R108, R109","5","6k8","R","Resistor_SMD:R_0805_2012Metric","Resistor","",""
"TP101","1","TestPoint_2Pole","TestPoint_2Pole","Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical","2-polar test point","",""
"U101","1","LT1963AxQ-3.3","LT1963AxQ-3.3","Package_TO_SOT_SMD:TO-263-5_TabPin3","3.3V, 1.5A, Low Noise, Fast Transient Response LDO Regulator, TO-263-5","",""
"U102","1","74HC14","74HC14","Package_SO:TSSOP-14_4.4x5mm_P0.65mm","Hex inverter schmitt trigger","",""
