"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_circuit_playground_tri_color_e_ink_gizmo_pcb_circuit_playground_tri_color_e_ink_gizmo\current_version\working\working.kicad_sch"
"Date:","11/09/2023 14:58:28"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","56"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BUSY0","1","TPTP15SQ","TPTP15SQ","working:TP15SQ","","",""
"C1, C2, C15","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3","1","10uF/10V+","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5, C10","2","1uF/10V","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6, C7, C22, C23","4","1uF/25V","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C8","1","10uF/25V","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C9, C13, C16, C24","4","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1, D2","2","3.6V","DIODE-ZENERSOD323","working:SOD-323","","",""
"D3, D4, D5","3","MBR0530","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"EINK2","1","EINK_24PIN_154IN","EINK_24PIN_154IN","working:EINK_154IN","","",""
"L1","1","10uH","INDUCTORNR401","working:INDUCTOR_4X4MM_NR401","","",""
"LEFT0","1","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
"Q5","1","IRLML2060TRPBF","IRLML2060TRPBF","working:SOT23-3","","",""
"R2, R5","2","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R6","1",".47ohm","RESISTOR0805_10MGAP","working:0805_10MGAP","","",""
"R7","1","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R12, R13","2","100","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RIGHT0","1","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
"TP1, TP14, TP15, TP16, TP17, TP18","6","TESTPOINTROUND1.5MMNO","TESTPOINTROUND1.5MMNO","working:TESTPOINT_ROUND_1.5MM_NO","","",""
"TP2, TP3, TP4, TP5, TP6, TP7, TP8, TP9, TP10, TP11, TP12, TP13","12","SEWTAP_SMTNUTM3","SEWTAP_SMTNUTM3","working:SMT_NUT_3MM","","",""
"U5","1","PAM8302AASCR","AUDIOAMP_PAM8302A","working:MSOP8_0.65MM","","",""
"U$1","1","CON_MOLEX_2P","CON_MOLEX_2P","working:53398-0271","","",""
"U$2, U$3, U$6","3","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"VR2","1","10K trim","TRIMPOT3303W/X","working:TRIMPOT_BOURNS_3303W","","",""
