"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_ra8875_breakout_board_pcb_adafruit_ra8875_tft_breakout\current_version\working\working.kicad_sch"
"Date:","16/09/2023 06:34:15"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","52"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4, C5, C6, C7, C8, C9, C10, C11, C12","10","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C3","2","20pF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C16, C22","2","10uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C17, C20","2","1uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C18","1","0.1uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C19, C21","2","10µF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"D1","1","MM3Z24VT1G","DIODESMA","working:SMADIODE","","",""
"D2","1","MBR0540","DIODESOD-123","working:SOD-123","","",""
"D3, D4","2","1N4148","DIODESOD-323F","working:SOD-323F","","",""
"FB2","1","Ferrite","FERRITE_0805MP","working:_0805MP","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"J1","1","40PINFPC4-1734839-0","40PINFPC4-1734839-0","working:4-1734839-0","","",""
"JP1","1","Breakout","PINHD-1X15-CB","working:1X15-CB","","",""
"L1","1","6.8uH large inductor","INDUCTORNR5040","working:INDUCTOR_5X5MM_NR5040_NOTHERMALS","","",""
"R1","1","3Ω","RESISTOR_0805MP","working:_0805MP","","",""
"R3","1","1M","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R4, R5, R6, R7, R8","5","33","RESISTOR_4PACK_US","working:RESPACK_4X0603","","",""
"R9, R10","2","12Ω","RESISTOR_0805MP","working:_0805MP","","",""
"R11","1","10K","RESISTOR_0805MP","working:_0805MP","","",""
"R12","1","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"SJ1","1","+25mA","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SJ2","1","+100mA","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"U1","1","RA8875","RA8875","working:LQFP100","","",""
"U3","1","FAN5333BSX","FAN5331","working:SOT23-5@1","","",""
"U4","1","MIC5225-3.3v","VREG_SOT23-5","working:SOT23-5","","",""
"U5","1","74HC4050","74HC4050D","working:SOIC16","","",""
"U$21, U$22, U$23, U$24","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"Y1","1","20MHz","CRYSTAL3.2X2.5","working:CRYSTAL_3.2X2.5","","",""
