"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_i2c_spi_lcd_backpack_pcb_adafruit_i2c_spi_lcd_stemma_backpack\current_version\working\working.kicad_sch"
"Date:","14/09/2023 09:03:11"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","31"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"A0, A1, A2","3","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"C1, C2","2","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C4, C5","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6","1","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"IC1","1","MCP23008/SO","MCP23008/SO","working:SO18W","","",""
"IC2","1","74595D","74595D","working:SO16","","",""
"IC3","1","AP3602","AP3602","working:SOT23-6","","",""
"J1","1","1X5","1X5","working:1X05-3.5MM","","",""
"JP1","1","PINHD-1X16","PINHD-1X16","working:1X16","","",""
"Q1, Q2","2","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R1, R6","2","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2","1","3314J-1-104E","R-TRIMM3314J","working:RTRIM3314J","","",""
"R3, R8","2","4.7K Pack","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"SJ1","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SPIEN0","1","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"TP1, TP2, TP3, TP4","4","TESTPOINTROUND1.5MM","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"U$1, U$2","2","FIDUCIAL","FIDUCIAL","working:FIDUCIAL_1MM","","",""
