"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_dpi_kippah_pcb_adafruit_dpi_kippah\current_version\working\working.kicad_sch"
"Date:","11/09/2023 16:07:42"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","55"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C3","2","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2","1","1uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C4, C5, C7","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C8","1","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","MM3Z24VT1G","DIODESMA","working:SMADIODE","","",""
"D2","1","MBR0540","DIODESOD-123","working:SOD-123","","",""
"D3","1","1N4148","DIODESOD-323","working:SOD-323","","",""
"FB1, FB2","2","FERRITE","FERRITE_0805MP","working:_0805MP","","",""
"FB3","1","Ferrite","FERRITE_0805MP","working:_0805MP","","",""
"FB4","1","FERITE","FERRITE_0805MP","working:_0805MP","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC1","1","AR1100_SSOP","AR1100_SSOP","working:TSSOP20-5.3MMBODY","","",""
"J1","1","40PINFPC4-1734839-0","40PINFPC4-1734839-0","working:4-1734839-0","","",""
"L1","1","6.8uH power L CID 2276","INDUCTORNR5040","working:INDUCTOR_5X5MM_NR5040_NOTHERMALS","","",""
"LED1","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"R1, R14","2","20K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R2","1","6Ω","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R3, R4, R7","3","12Ω","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R5","1","20K","RESISTOR_0805MP","working:_0805MP","","",""
"R6, R8, R9, R10, R11, R12","6","33","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R13","1","470","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"RPI1","1","RASPBERRYPI_BPLUS-SMT+SLOTS","RASPBERRYPI_BPLUS-SMT+SLOTS","working:PI_HAT_SMT_SLOTS","","",""
"SJ1","1","+50mA","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SJ2","1","+25mA","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SJ3","1","+100mA","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"TP1, TP2, TP3, TP4, TP5, TP6, TP7, TP8, TP9, TP10, TP11, TP12, TP13","13","TPTP15SQ","TPTP15SQ","working:TP15SQ","","",""
"U3","1","FAN5333BSX","FAN5331","working:SOT23-5@1","","",""
"X1","1","MicroUSB","USBMICRO_20329","working:4UCONN_20329","","",""
"Y1","1","RESONATORSMD","RESONATORSMD","working:RESONATOR-SMD","","",""
