"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_max31865_pcb_adafruit_max31865\current_version\working\working.kicad_sch"
"Date:","15/09/2023 04:30:16"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","25"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3","1","100nF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4, C5","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1, D2, D3","3","1N4148","DIODESOD-323","working:SOD-323","","",""
"FB1","1","FERRITE-0805NO","FERRITE-0805NO","working:0805-NO","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X870MIL","HEADER-1X870MIL","working:1X08_ROUND_70","","",""
"R1","1","430Ω / 4300Ω 0.1%","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R6, R7, R8","3","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"SJ1","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"SJ3, SJ4","2","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"U1","1","MAX31865","TEMP_MAX31865","working:QFN20_4MM_0.65MM","","",""
"U3","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$18, U$19","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1, X2","2","3.5mm","TERMBLOCK_1X2","working:TERMBLOCK_1X2-3.5MM","","",""
