"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_arcade_bonnet_pcb_adafruit_arcade_bonnet\current_version\working\working.kicad_sch"
"Date:","11/09/2023 08:27:47"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","34"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"B0, B1, B2, B3, B4, B5","6","CON_JST_XH_2PIN-SM4","CON_JST_XH_2PIN-SM4","working:JST-XH-2-SM4","","",""
"C1","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN1","1","HEADER-1X25","HEADER-1X25","working:1X25_ROUND_70MIL","","",""
"D1","1","red","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"FID2, FID3","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC1","1","MCP23017ML","MCP23017ML","working:QFN28-ML_6X6MM","","",""
"IC2","1","LM339P","LM339P","working:TSSOP14","","",""
"JOY1","1","HEADER-1X5","HEADER-1X5","working:1X05_OVAL","","",""
"JP1","1","HEADER-1X4","HEADER-1X4","working:1X04_OVAL","","",""
"JP2, JP3","2","HEADER-1X3ROUND","HEADER-1X3ROUND","working:1X03_ROUND","","",""
"JP4, JP6, JP7, JP8, JP9, JP10","6","HEADER-1X2","HEADER-1X2","working:1X02_OVAL","","",""
"R1","1","10K","RESISTOR0805_10MGAP","working:0805_10MGAP","","",""
"R2, R3","2","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R4","1","1M","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R5","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RPI1","1","RASPBERRYPI_BPLUS_PHAT","RASPBERRYPI_BPLUS_PHAT","working:PI_BONNET","","",""
"SJ1","1","ADDR","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"SJ2","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SPKR0","1","3.5mm","TERMBLOCK_1X2","working:TERMBLOCK_1X2-3.5MM","","",""
"U1","1","MAX98357A","AUDIOAMP_MAX98357","working:QFN16_3MM","","",""
