"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_1_9in_320x170_color_ips_tft_pcb_adafruit_1_9in_320x170_color_ips_tft\current_version\working\working.kicad_sch"
"Date:","09/09/2023 13:28:32"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","21"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C4, C5","4","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"IC2","1","LP298XS","LP298XS","working:SOT23-5L","","",""
"IC4","1","APX803-SAG","AXP083-SAG","working:SOT23","","",""
"JP1","1","HEADER-1X1176MIL","HEADER-1X1176MIL","working:1X11_ROUND_76","","",""
"Q2","1","MICROSD","MICROSD","working:MICROSD","","",""
"Q3","1","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1","1","10k","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R6","1","~22 OHM","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"TFT1","1","DISP_LCD_ST7789_1.9IN","DISP_LCD_ST7789_1.9IN","working:TFT_1.9IN_170X320_30P","","",""
"U1","1","74HC4050PWR","74HC4050DTSSOP","working:TSSOP16","","",""
"U$4, U$5","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"U$7, U$8, U$9, U$10","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","EYE_SPI_DISPLAY_FLIP","EYE_SPI_DISPLAY_FLIP","working:EYE_SPI_DISPLAY_BOTCONTACT","","",""
