"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\axello_kicad_interf_u\current_version\working\working.kicad_sch"
"Date:","26/09/2023 22:21:35"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","24"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BUS1","1","BUSPC","Bus_ISA_8bit","interf_u:BUS_PC","8-bit ISA-PC bus connector","",""
"C1, C4, C5, C6","4","47uF","CP","Capacitor_THT:CP_Axial_L10.0mm_D4.5mm_P15.00mm_Horizontal","Polarised capacitor","",""
"C2, C3","2","47pF","C","Capacitor_THT:C_Disc_D3.0mm_W2.0mm_P2.50mm","Unpolarized capacitor","",""
"D1, D2","2","LED","LED","LED_THT:LED_D5.0mm","LED generic, alternativ symbol","",""
"JP1","1","CONN_8X2","Conn_02x08_Odd_Even","Connector_PinHeader_2.54mm:PinHeader_2x08_P2.54mm_Vertical","Generic connector, double row, 02x08, odd/even pin numbering scheme (row 1 odd numbers, row 2 even numbers)","",""
"P1","1","DB25FEMELLE","DB25_Female","Connector_Dsub:DSUB-25_Female_Horizontal_P2.77x2.84mm_EdgePinOffset9.90mm_Housed_MountingHolesOffset11.32mm","25-pin female D-SUB connector","",""
"R1","1","100K","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P7.62mm_Horizontal","","",""
"R2","1","1K","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P7.62mm_Horizontal","","",""
"R3","1","10K","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P7.62mm_Horizontal","","",""
"R4, R5","2","330","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P7.62mm_Horizontal","","",""
"RR1","1","9x1K","RR9","Resistor_THT:R_Array_SIP10","","",""
"U1","1","74LS245","74LS245","Package_DIP:DIP-20_W7.62mm","","",""
"U2","1","74LS688","74LS688","Package_DIP:DIP-20_W7.62mm","","",""
"U3","1","74LS541","74LS541","Package_DIP:DIP-20_W7.62mm","","",""
"U5","1","628128","628128","Package_DIP:DIP-32_W15.24mm","","",""
"U8","1","EP600","EP600","Package_DIP:DIP-24_W7.62mm","","",""
"U9","1","4003APG120","4003APG120","PGA120","","",""
"X1","1","8MHz","Crystal","Crystal:Crystal_HC18-U_Horizontal","Two pin crystal","",""
